model,clr,m,t,N,S,area,extinct
249,purple,9,120,94,40,276.5400172895136,False
249,purple,9,140,2971,67,370.436157876164,False
249,purple,9,160,1257,55,503.95830459322025,False
249,purple,9,180,37,18,317.7308850945404,False
249,purple,9,200,35,32,355.505037910957,False
249,purple,9,220,59,26,288.2092416969571,False
249,purple,9,240,30,24,29.629397231109863,False
249,purple,9,260,37,29,81.65779073164857,False
249,purple,9,280,68,31,19.307268497853695,False
249,purple,9,300,45,17,35.05170923108998,False
249,purple,9,320,60,39,94.88080119425327,False
249,purple,9,340,4,2,4.269674400995656,False
249,purple,9,360,11,11,24.662390108292044,False
249,purple,9,380,33,29,13.161316045119127,False
249,purple,9,400,19,11,18.1763152147814,False
249,purple,9,420,2,2,12.672766343393194,False
249,purple,9,422,0,0,0,True
250,darkred,1,20,526,95,52.91597438385294,False
250,darkred,1,40,19,15,35.394800697874274,False
250,darkred,1,60,4,4,20.56519575236201,False
250,darkred,1,80,21,6,33.11272767082012,False
250,darkred,1,100,31,7,18.877526445700997,False
250,darkred,1,120,67,10,49.81175265796852,False
250,darkred,1,140,6,6,33.40848986559506,False
250,darkred,1,160,5,3,18.87579949705086,False
250,darkred,1,180,6,4,8.400788303777997,False
250,darkred,1,200,13,6,22.402036972417307,False
250,darkred,1,220,4,3,0.7388581799357509,False
250,darkred,1,240,15,2,6.839797155359325,False
250,darkred,1,260,1,1,0.0,False
250,darkred,1,280,11,4,8.32399097962369,False
250,darkred,1,300,17,7,44.716043948931194,False
250,darkred,1,320,1,1,0.0,False
250,darkred,1,340,2,2,0.0,False
250,darkred,1,360,6,1,0.012003159736060025,False
250,darkred,1,380,4,3,1.6664663172178382,False
250,darkred,1,400,3,3,3.056678242970048,False
250,darkred,1,409,0,0,0,True
251,darkred,0,20,968,98,100.18560108427405,False
251,darkred,0,40,41877,98,241.86969192145628,False
251,darkred,0,60,9829,98,271.7007528015766,False
251,darkred,0,80,15515,95,304.90450828248123,False
251,darkred,0,100,566,89,278.25238042897274,False
251,darkred,0,120,77,27,201.12740561663293,False
251,darkred,0,140,16,12,171.65097949202266,False
251,darkred,0,154,0,0,0,True
252,deepskyblue,6,20,1393,97,81.50814157727164,False
252,deepskyblue,6,40,2651,93,158.85054418931463,False
252,deepskyblue,6,60,1092,85,244.80679416185203,False
252,deepskyblue,6,80,3205,82,376.58657848490316,False
252,deepskyblue,6,100,720,69,492.88080093811817,False
252,deepskyblue,6,120,828,62,498.291497261952,False
252,deepskyblue,6,140,25,17,285.0427785859648,False
252,deepskyblue,6,160,245,26,433.1198132382126,False
252,deepskyblue,6,180,2380,45,591.9841942242861,False
252,deepskyblue,6,200,2161,64,761.1377557584616,False
252,deepskyblue,6,220,61,33,552.0458968884003,False
252,deepskyblue,6,240,0,0,0,True
253,lawngreen,4,20,941,80,29.325964670886947,False
253,lawngreen,4,40,920,73,160.1569036631385,False
253,lawngreen,4,60,40,33,111.99912488781158,False
253,lawngreen,4,80,72,23,161.57765650394583,False
253,lawngreen,4,100,125,17,134.99092252030104,False
253,lawngreen,4,120,100,27,304.6308262831128,False
253,lawngreen,4,140,3,3,83.28364978338098,False
253,lawngreen,4,160,5,5,0.0,False
253,lawngreen,4,179,0,0,0,True
254,purple,9,20,395,70,78.31992056528873,False
254,purple,9,40,105,46,111.71511400703324,False
254,purple,9,60,40,27,157.98301548685964,False
254,purple,9,80,24,20,95.73900617674718,False
254,purple,9,100,47,24,53.95872515965256,False
254,purple,9,120,24,14,17.812303892397036,False
254,purple,9,140,8,8,7.943463969553882,False
254,purple,9,160,3,3,13.142812476870105,False
254,purple,9,180,46,20,24.688351613926226,False
254,purple,9,200,11,10,20.187241864274466,False
254,purple,9,220,82,25,77.36303203908466,False
254,purple,9,240,85,17,81.47577666878927,False
254,purple,9,260,165,31,178.33798831510256,False
254,purple,9,280,206,55,246.25775452495083,False
254,purple,9,300,106,40,289.341197701418,False
254,purple,9,320,25,18,95.86589809776463,False
254,purple,9,340,113,31,55.562137645255014,False
254,purple,9,360,34,29,71.88296385273452,False
254,purple,9,380,25,13,46.485401291241324,False
254,purple,9,400,23,22,58.943364622335594,False
254,purple,9,420,19,15,97.97278008541714,False
254,purple,9,440,13,13,74.68252325753802,False
254,purple,9,460,127,27,27.100383951019033,False
254,purple,9,480,43,28,71.06921924670043,False
254,purple,9,500,13,13,43.150084466758145,False
254,purple,9,520,232,38,116.0336003088391,False
254,purple,9,540,13,12,139.40504710712318,False
254,purple,9,546,0,0,0,True
255,green,5,20,1795,95,66.13657737960452,False
255,green,5,40,43,26,86.06139461392304,False
255,green,5,60,136,16,51.79439324680051,False
255,green,5,80,22,11,9.406399187708748,False
255,green,5,100,8,8,22.93763703007039,False
255,green,5,120,31,25,29.24634629573174,False
255,green,5,140,59,29,33.12279329763081,False
255,green,5,160,87,35,92.28140161555255,False
255,green,5,180,20,12,30.662358122291106,False
255,green,5,200,107,23,62.0710847516261,False
255,green,5,220,8,5,65.26690714390168,False
255,green,5,240,57,18,96.16752637419488,False
255,green,5,260,12,10,3.624968720852639,False
255,green,5,280,21,19,22.1443992249704,False
255,green,5,300,26,17,6.301898794109674,False
255,green,5,320,34,24,72.1863788169113,False
255,green,5,340,9,9,57.76209240696393,False
255,green,5,360,3,2,0.5127177041132622,False
255,green,5,380,17,11,14.454686714963087,False
255,green,5,400,21,10,9.30226083574159,False
255,green,5,420,23,11,13.641506427677852,False
255,green,5,440,14,13,18.179582216560238,False
255,green,5,460,5,5,8.004589850326454,False
255,green,5,480,2,2,0.2994469986121081,False
255,green,5,491,0,0,0,True
256,lawngreen,4,20,168,72,60.0008734326826,False
256,lawngreen,4,40,172,49,121.0129118234997,False
256,lawngreen,4,60,595,54,183.22296936314027,False
256,lawngreen,4,80,28,25,140.36734088688905,False
256,lawngreen,4,100,8,8,35.83516399784285,False
256,lawngreen,4,120,665,16,130.52251772311286,False
256,lawngreen,4,140,139,25,156.4702867447902,False
256,lawngreen,4,160,126,27,223.27358769631755,False
256,lawngreen,4,180,26,9,145.3507010076412,False
256,lawngreen,4,200,65,22,205.7919982987574,False
256,lawngreen,4,220,26,18,134.95231688083476,False
256,lawngreen,4,240,15,9,123.17405104070194,False
256,lawngreen,4,259,0,0,0,True
257,lawngreen,4,20,240,85,73.70200941618918,False
257,lawngreen,4,40,43,14,79.37515457526322,False
257,lawngreen,4,60,5,5,6.10167638510148,False
257,lawngreen,4,80,69,37,38.871944038755025,False
257,lawngreen,4,100,464,51,75.12798037072197,False
257,lawngreen,4,120,218,38,175.3080463953239,False
257,lawngreen,4,140,23,16,144.514707391016,False
257,lawngreen,4,160,16,13,78.8157537470684,False
257,lawngreen,4,180,14,9,64.61861381662605,False
257,lawngreen,4,200,392,29,216.80591712384935,False
257,lawngreen,4,220,114,38,237.00988164427943,False
257,lawngreen,4,240,4,4,38.64429589671695,False
257,lawngreen,4,243,0,0,0,True
258,darkred,1,20,60,36,27.046824927741557,False
258,darkred,1,40,78,31,77.12878949572323,False
258,darkred,1,60,13,8,24.266111514279086,False
258,darkred,1,79,0,0,0,True
259,purple,9,20,17,15,24.63760684560694,False
259,purple,9,40,59,26,82.91749166535928,False
259,purple,9,60,136,38,190.4484109428437,False
259,purple,9,80,351,60,380.88898284287325,False
259,purple,9,100,96,47,370.8972246531078,False
259,purple,9,120,20,17,231.59599631581239,False
259,purple,9,140,64,21,162.89857099545972,False
259,purple,9,160,10,10,67.07692152139694,False
259,purple,9,180,13,13,8.603805626023815,False
259,purple,9,200,125,22,41.300188246886506,False
259,purple,9,220,31,21,33.32200337406277,False
259,purple,9,240,75,35,54.035155619145854,False
259,purple,9,260,48,27,93.50269713564238,False
259,purple,9,280,32,27,88.03221639276889,False
259,purple,9,300,65,38,152.2904939385275,False
259,purple,9,320,95,44,257.04343339865153,False
259,purple,9,340,336,49,243.63265861435556,False
259,purple,9,360,1478,53,488.2027328788261,False
259,purple,9,380,1050,51,554.7676301763979,False
259,purple,9,400,175,43,604.2557914871974,False
259,purple,9,420,2078,44,833.7046334439209,False
259,purple,9,440,2345,66,983.0667077143468,False
259,purple,9,460,1551,70,1224.2702630009098,False
259,purple,9,480,384,52,1414.9199375864007,False
259,purple,9,500,72,47,1372.4352752605696,False
259,purple,9,520,82,26,431.5559800405504,False
259,purple,9,540,10,5,165.6644099459451,False
259,purple,9,560,119,36,231.12617154992788,False
259,purple,9,580,213,61,332.78049500898834,False
259,purple,9,600,72,42,315.46080281857905,False
259,purple,9,620,40,27,340.63939113322465,False
259,purple,9,640,54,48,351.5348934964136,False
259,purple,9,660,18,12,73.69230889383098,False
259,purple,9,680,40,22,96.31432696112752,False
259,purple,9,700,35,22,170.92241054714071,False
259,purple,9,720,49,23,129.09431811980616,False
259,purple,9,740,162,36,169.65299784396495,False
259,purple,9,760,19,18,186.0463694965038,False
259,purple,9,780,19,12,18.216804986232393,False
259,purple,9,800,112,39,42.197831409946154,False
259,purple,9,820,65,26,63.0444607561618,False
259,purple,9,840,70,48,95.23160641625721,False
259,purple,9,860,44,6,24.19170659882189,False
259,purple,9,880,40,33,4.66857810268966,False
259,purple,9,900,27,17,0.19191007762268114,False
259,purple,9,920,31,19,11.263371963468296,False
259,purple,9,940,15,9,31.44710616572144,False
259,purple,9,960,10,10,0.0,False
259,purple,9,979,0,0,0,True
260,deepskyblue,6,20,2879,100,104.53831448764522,False
260,deepskyblue,6,40,1118,93,89.77139822143364,False
260,deepskyblue,6,60,7053,91,218.04135594338334,False
260,deepskyblue,6,80,3330,89,329.8347763555123,False
260,deepskyblue,6,100,4847,86,383.03697581037613,False
260,deepskyblue,6,120,1823,76,419.7052408726005,False
260,deepskyblue,6,140,45,30,198.8443093372125,False
260,deepskyblue,6,160,79,29,257.0576180518689,False
260,deepskyblue,6,180,27,23,239.09162205744218,False
260,deepskyblue,6,200,21,18,176.70091605159595,False
260,deepskyblue,6,207,0,0,0,True
261,darkred,0,20,6,3,4.621320555179323,False
261,darkred,0,34,0,0,0,True
262,purple,10,20,233,50,40.626823927562086,False
262,purple,10,40,34,27,101.3448574431699,False
262,purple,10,60,165,45,146.7287871533748,False
262,purple,10,80,34,18,192.42622604847344,False
262,purple,10,100,13,13,72.74544069466766,False
262,purple,10,120,73,30,136.7879315811165,False
262,purple,10,140,32,22,117.52255112507783,False
262,purple,10,160,88,41,58.184657866024956,False
262,purple,10,180,17,8,86.02082548271935,False
262,purple,10,200,25,15,11.07285430896861,False
262,purple,10,220,3,3,2.603642353059563,False
262,purple,10,240,48,13,2.468722691814408,False
262,purple,10,260,24,23,51.292310555821835,False
262,purple,10,280,36,20,43.725293961244994,False
262,purple,10,300,39,23,92.74189893998246,False
262,purple,10,315,0,0,0,True
263,orange,2,20,10,10,2.7244962337405596,False
263,orange,2,25,0,0,0,True
264,blueviolet,8,20,197,80,97.36703300700154,False
264,blueviolet,8,40,72,40,98.97965094992625,False
264,blueviolet,8,60,41,13,111.70337022008064,False
264,blueviolet,8,80,27,23,11.148608089906055,False
264,blueviolet,8,100,91,20,3.203088348132035,False
264,blueviolet,8,120,76,26,89.19880668257046,False
264,blueviolet,8,131,0,0,0,True
265,orange,2,20,2852,99,179.53030771998334,False
265,orange,2,40,94,52,155.5073516807446,False
265,orange,2,60,39,22,139.39510243730646,False
265,orange,2,80,9,9,98.29653913176074,False
265,orange,2,99,0,0,0,True
266,darkred,0,20,503,71,68.99171919771561,False
266,darkred,0,40,41,19,45.28437722685119,False
266,darkred,0,60,3,1,2.2788397024900218,False
266,darkred,0,65,0,0,0,True
267,darkred,0,20,2430,93,54.097267115808584,False
267,darkred,0,40,11529,90,94.94370302596953,False
267,darkred,0,60,2779,87,175.05664249794475,False
267,darkred,0,80,507,77,239.6184926457059,False
267,darkred,0,100,100,21,178.2089112785125,False
267,darkred,0,120,4,2,25.35914945461837,False
267,darkred,0,140,0,0,0,True
268,lawngreen,4,20,700,54,90.146278303343,False
268,lawngreen,4,40,25,19,61.04039834924841,False
268,lawngreen,4,56,0,0,0,True
269,blue,7,20,28,13,21.153169299759842,False
269,blue,7,40,86,9,17.680138682692743,False
269,blue,7,60,37,7,51.22925675108447,False
269,blue,7,80,56,32,33.200414455683045,False
269,blue,7,100,50,26,48.46221606184496,False
269,blue,7,120,78,32,110.1715286764219,False
269,blue,7,140,46,21,151.63405829316142,False
269,blue,7,160,306,38,261.48215058274195,False
269,blue,7,180,558,31,298.30389353149883,False
269,blue,7,200,322,36,390.974346982487,False
269,blue,7,220,52,29,334.7320266766108,False
269,blue,7,240,111,52,455.83777792746537,False
269,blue,7,260,18,12,173.61830965166035,False
269,blue,7,280,30,27,13.23936339084297,False
269,blue,7,300,162,45,60.76870046003685,False
269,blue,7,320,81,33,61.97103136360603,False
269,blue,7,340,25,3,19.224075567929077,False
269,blue,7,360,19,13,35.22391720736456,False
269,blue,7,380,25,17,6.83839825950258,False
269,blue,7,400,4,3,0.0,False
269,blue,7,420,40,19,29.83026796666704,False
269,blue,7,440,285,31,94.18015139888917,False
269,blue,7,460,95,23,153.16529018050724,False
269,blue,7,480,366,45,204.3283978520174,False
269,blue,7,500,90,17,197.76673129999725,False
269,blue,7,520,57,25,201.65768502013535,False
269,blue,7,540,132,26,212.1709373756401,False
269,blue,7,560,184,38,236.78946017027582,False
269,blue,7,580,359,46,329.5848944846757,False
269,blue,7,600,3531,63,618.4190864533127,False
269,blue,7,620,316,59,629.2626929170016,False
269,blue,7,640,87,34,662.2510632744492,False
269,blue,7,660,3,3,153.8608018910944,False
269,blue,7,680,8,6,94.15833109335938,False
269,blue,7,700,58,18,115.14851083599753,False
269,blue,7,720,41,23,97.93041074920829,False
269,blue,7,740,78,23,155.06630948784107,False
269,blue,7,760,95,28,104.35008462589587,False
269,blue,7,780,4,4,37.240181814601215,False
269,blue,7,800,19,14,39.12639551056922,False
269,blue,7,820,14,9,42.73496979734719,False
269,blue,7,838,0,0,0,True
270,deepskyblue,6,20,22,20,33.304770251964506,False
270,deepskyblue,6,40,27,16,1.218642296056764,False
270,deepskyblue,6,60,44,20,41.363996293971034,False
270,deepskyblue,6,80,0,0,0,True
271,darkred,0,20,8406,100,52.633119277746154,False
271,darkred,0,40,3086,99,139.34578605057928,False
271,darkred,0,60,461,86,173.1188289106927,False
271,darkred,0,80,331,67,179.3877008485344,False
271,darkred,0,100,4378,65,295.1067713938756,False
271,darkred,0,120,315,48,327.04614704263474,False
271,darkred,0,140,38,23,312.57229169404957,False
271,darkred,0,160,23,12,201.2143622271673,False
271,darkred,0,169,0,0,0,True
272,yellow,3,20,475,72,112.4107620548731,False
272,yellow,3,40,78,27,109.30427976340424,False
272,yellow,3,60,42,25,114.4590213341871,False
272,yellow,3,80,25,16,107.76658901759153,False
272,yellow,3,100,63,14,54.79084003684969,False
272,yellow,3,120,77,16,78.56997136544234,False
272,yellow,3,140,15,8,29.40551311431099,False
272,yellow,3,160,6,6,6.744246112341665,False
272,yellow,3,180,7,3,11.599703504662862,False
272,yellow,3,200,9,7,0.8486533923584502,False
272,yellow,3,220,11,9,15.046093101319785,False
272,yellow,3,222,0,0,0,True
273,darkred,1,20,47,12,25.10095453861028,False
273,darkred,1,40,20,9,21.861846535299804,False
273,darkred,1,60,234,14,110.94416923794994,False
273,darkred,1,80,2,2,2.086778956939425,False
273,darkred,1,100,1,1,0.0,False
273,darkred,1,102,0,0,0,True
274,darkred,0,20,251,69,63.60257335566726,False
274,darkred,0,40,350,49,111.61088847707805,False
274,darkred,0,60,215,23,193.66498124914858,False
274,darkred,0,80,70,14,183.12384684776853,False
274,darkred,0,100,4,2,15.382159323584041,False
274,darkred,0,111,0,0,0,True
275,green,5,20,88,58,60.95497013279679,False
275,green,5,40,291,42,90.09908140730981,False
275,green,5,60,355,45,171.8959755209616,False
275,green,5,80,42,27,196.94696860098801,False
275,green,5,100,16,7,49.4857527196686,False
275,green,5,120,131,22,52.731338597461566,False
275,green,5,140,30,18,107.32317585822128,False
275,green,5,160,121,25,199.02521971424633,False
275,green,5,180,20,18,188.67512201227603,False
275,green,5,200,27,19,47.152686592240855,False
275,green,5,220,92,21,83.3739174597448,False
275,green,5,240,975,41,196.24910327311065,False
275,green,5,260,129,35,184.53381392183184,False
275,green,5,280,187,43,293.9436695606628,False
275,green,5,300,234,47,323.5930181544881,False
275,green,5,320,56,24,276.5690258204773,False
275,green,5,334,0,0,0,True
276,green,5,20,27,22,16.931085197981936,False
276,green,5,40,15,14,3.2045583069173103,False
276,green,5,60,33,14,44.26770813022254,False
276,green,5,80,7,7,0.5631835215459239,False
276,green,5,100,6,4,2.9147552930558582,False
276,green,5,120,19,14,6.776462639288469,False
276,green,5,125,0,0,0,True
277,lawngreen,4,20,186,66,137.9941552238086,False
277,lawngreen,4,40,510,73,201.51555988016702,False
277,lawngreen,4,60,1182,69,369.7658412510323,False
277,lawngreen,4,80,417,50,454.11361303342113,False
277,lawngreen,4,100,52,20,312.99935014214213,False
277,lawngreen,4,120,90,17,342.89804774274376,False
277,lawngreen,4,140,59,21,506.63143702371497,False
277,lawngreen,4,160,32,14,339.5524369701,False
277,lawngreen,4,180,56,23,231.03928110369296,False
277,lawngreen,4,200,22,15,144.18893189866586,False
277,lawngreen,4,220,4,3,32.16973496876765,False
277,lawngreen,4,240,1,1,0.0,False
277,lawngreen,4,260,31,16,9.639838544304288,False
277,lawngreen,4,280,13,5,4.972022088447367,False
277,lawngreen,4,300,3,3,0.0,False
277,lawngreen,4,320,22,13,17.400375315944256,False
277,lawngreen,4,340,99,19,71.61304014441639,False
277,lawngreen,4,360,6,6,31.667374109716786,False
277,lawngreen,4,380,10,5,16.707840132327316,False
277,lawngreen,4,400,213,22,89.88304155626209,False
277,lawngreen,4,420,88,34,142.20280211539492,False
277,lawngreen,4,440,8,5,66.43244604077665,False
